Individual_ID	Site	Country	Region	Group_label	Latitude	Longitude	Data_source	Age_upper	Age_lower	Age_average	Dating	Sex	Y_haplogroup_major	Y_haplogroup_derived	Coverage	Average_GP	Flag	Cluster_ID	Cluster_fine	Cluster_global	Cluster_group
DA340	Lokomotiv	Russia	NorthAsia	Siberia_Neolithic_Kitoi	52.29	104.25	Damgaard_Science_2018	7175	6804	6990	direct	XX	NA	NA	0.6	0.992	2d_rel_DA341	NA	NA	NA	NA
NEO117	Zhindo	Russia	NorthAsia	Siberia_Neolithic	49.9	108	thisStudy	7788	7523	7656	direct	XY	N1a	N1a2	0.18	0.983	0	3.1.3.1.2.4	BaikalE_8200BP_6500BP	Asia_45000BP_200BP	HG_LakeBaikal_early
NEO115	Zhindo	Russia	NorthAsia	Siberia_Neolithic	49.9	108	thisStudy	7664	7435	7550	direct	XY	N1a	N1a2	2.04	0.994	0	3.1.3.1.2.1	BaikalE_8200BP_6500BP	Asia_45000BP_200BP	HG_LakeBaikal_early
NEO922	Vengerovo-2	Russia	NorthAsia	Siberia_Neolithic	55.707	76.783	thisStudy	7662	7436	7549	direct	XY	Q1b	Q1b2	0.2	0.988	0	3.1.2.1.1.1.7	SteppeC_8300BP_7000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO911	Vengerovo-2	Russia	NorthAsia	Siberia_Neolithic	55.707	76.783	thisStudy	6883	6676	6780	direct	XY	Q1b	Q1b2	3.02	0.997	0	3.1.2.1.3.6	SteppeC_6700BP_4600BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO923	Vengerovo-2	Russia	NorthAsia	Siberia_Neolithic	55.707	76.783	thisStudy	5908	5719	5814	direct	XX	NA	NA	0.12	0.982	0	3.1.2.1.3.1	SteppeC_6700BP_4600BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO916	Vengerovo-2	Russia	NorthAsia	Siberia_Neolithic	55.707	76.783	thisStudy	5854	5600	5727	direct	XY	K2b	K2b	0.02	0.959	lowcov;lowGpAvg	NA	NA	NA	NA
NEO915	Vengerovo-2	Russia	NorthAsia	Siberia_Neolithic	55.707	76.783	thisStudy	5853	5600	5727	direct	XY	Q1	Q1	0.02	0.96	lowcov;lowGpAvg	NA	NA	NA	NA
NEO907	Vengerovo-2	Russia	NorthAsia	Siberia_Neolithic	55.707	76.783	thisStudy	5715	5582	5649	direct	XY	C2	C2	1.68	0.994	0	3.1.2.1.3.5	SteppeC_6700BP_4600BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO912	Vengerovo-2	Russia	NorthAsia	Siberia_Neolithic	55.707	76.783	thisStudy	5594	5477	5536	direct	XX	NA	NA	1.08	0.994	0	3.1.2.1.3.7	SteppeC_6700BP_4600BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO917	Vengerovo-2	Russia	NorthAsia	Siberia_Neolithic	55.707	76.783	thisStudy	5588	5336	5462	direct	XY	Q1a	Q1a2	3.7	0.996	0	3.1.2.1.3.8	SteppeC_6700BP_4600BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO918	Vengerovo-2	Russia	NorthAsia	Siberia_Neolithic	55.707	76.783	thisStudy	5586	5330	5458	direct	XX	NA	NA	0.17	0.985	0	3.1.2.1.3.1	SteppeC_6700BP_4600BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO841	Sosnovyiy Myis	Russia	NorthAsia	Siberia_Neolithic_Kitoi	58.752	102.634	thisStudy	7282	7030	7156	direct	XX	NA	NA	0.08	0.977	lowcov;lowGpAvg	NA	NA	NA	NA
NEO843	Sosnovyiy Myis	Russia	NorthAsia	Siberia_Neolithic_Kitoi	58.752	102.634	thisStudy	7167	6953	7060	direct	XX	NA	NA	1.3	0.995	0	3.1.3.1.2.6	BaikalE_8200BP_6500BP	Asia_45000BP_200BP	HG_LakeBaikal_early
NEO199	Fofonovo	Russia	NorthAsia	Siberia_Neolithic_Kitoi	52.2	107	thisStudy	7311	7027	7169	direct	XY	Q1b	Q1b1	0.61	0.994	0	3.1.3.1.2.2	BaikalE_8200BP_6500BP	Asia_45000BP_200BP	HG_LakeBaikal_early
NEO201	Fofonovo	Russia	NorthAsia	Siberia_Neolithic_Kitoi	52.2	107	thisStudy	7231	6897	7064	direct	XY	Q1b	Q1b1	0.68	0.993	1d_rel_NEO200	NA	NA	NA	NA
NEO200	Fofonovo	Russia	NorthAsia	Siberia_Neolithic_Kitoi	52.2	107	thisStudy	7159	6855	7007	direct	XY	Q1b	Q1b1	0.71	0.993	0	3.1.3.1.2.2	BaikalE_8200BP_6500BP	Asia_45000BP_200BP	HG_LakeBaikal_early
NEO63	Itkul	Russia	NorthAsia	Siberia_Neolithic	52.713	84.692	thisStudy	7161	6953	7057	direct	XY	Q1a	Q1a	0.07	0.975	lowcov;lowGpAvg	NA	NA	NA	NA
NEO64	Itkul	Russia	NorthAsia	Siberia_Neolithic	52.713	84.692	thisStudy	6180	5920	6050	direct	XY	C2b	C2b	0.33	0.99	0	3.1.2.1.2.1.3	SteppeCE_7000BP_3600BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO75	Omskaya Stoyanka II	Russia	NorthAsia	Siberia_Neolithic_Sredneirtyshskaya	54.971	73.366	thisStudy	7160	6955	7058	direct	XY	Q1a	Q1a2	0.17	0.985	0	3.1.2.1.1.1.5	SteppeC_8300BP_7000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO78	Omskaya Stoyanka II	Russia	NorthAsia	Siberia_Neolithic_Sredneirtyshskaya	54.971	73.366	thisStudy	7156	6749	6953	direct	XY	Q1a	Q1a2	1.06	0.993	0	3.1.2.1.1.1.6	SteppeC_8300BP_7000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO67	Ust'-Isha	Russia	NorthAsia	Siberia_Neolithic	52.18	85.965	thisStudy	7235	6860	7048	direct	XY	C2	C2	0.31	0.988	0	3.1.2.1.2.1.1	SteppeCE_7000BP_3600BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO229	Ust'Belaya	Russia	NorthAsia	Siberia_Neolithic	53	103.7	Sikora_Nature_2019	6727	6445	6586	direct	XX	NA	NA	0.59	0.993	0	3.1.3.1.2.5	BaikalE_8200BP_6500BP	Asia_45000BP_200BP	HG_LakeBaikal_early
NEO292	Dolgoe Ozero	Russia	NorthAsia	Siberia_Neolithic	56.2	95.7	thisStudy	6175	5896	6036	direct	XY	Q1b	Q1b1	1.2	0.995	0	3.1.2.1.2.1.1	SteppeCE_7000BP_3600BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO309	Protoka	Russia	NorthAsia	Siberia_Neolithic	56.77	77.03	thisStudy	5912	5736	5824	direct	XY	Q1b	Q1b2	2.28	0.994	0	3.1.2.1.3.2	SteppeC_6700BP_4600BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO102	Afontova Gora	Russia	NorthAsia	Siberia_Neolithic	56.016	92.866	thisStudy	5899	5662	5781	direct	XY	Q	Q	0.05	0.966	lowcov;lowGpAvg	NA	NA	NA	NA
NEO83	Borovjanka XVII	Russia	NorthAsia	Siberia_Neolithic	55.733	74.285	thisStudy	5735	5592	5664	direct	XY	R1b	R1b1a1	1.29	0.994	0	3.1.2.1.1.2.3	Botai_5600BP_5100BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
DA342	Ust'-Ida	Russia	NorthAsia	Siberia_Neolithic_Isakovo	53.19	103.37	Damgaard_Science_2018	5745	5474	5610	direct	XX	NA	NA	1.78	0.994	0	3.1.5.3.1	Baikal_5600BP_5400BP	Asia_45000BP_200BP	HG_LakeBaikal_late
DA344	Ust'-Ida	Russia	NorthAsia	Siberia_Neolithic_Isakovo	53.19	103.37	Damgaard_Science_2018	5892	5323	5608	direct	XX	NA	NA	0.22	0.988	0	3.1.5.3.2	Baikal_5600BP_5400BP	Asia_45000BP_200BP	HG_LakeBaikal_late
DA355	Ust'-Ida	Russia	NorthAsia	Siberia_Neolithic_Isakovo	53.19	103.37	Damgaard_Science_2018	5601	5321	5461	direct	XY	Q1b	Q1b1	0.45	0.988	0	3.1.5.3.4	Baikal_5600BP_5400BP	Asia_45000BP_200BP	HG_LakeBaikal_late
DA345	Ust'-Ida	Russia	NorthAsia	Siberia_Neolithic_Isakovo	53.19	103.37	Damgaard_Science_2018	5591	5320	5456	direct	XY	N1a	N1a1	1.07	0.994	0	3.1.5.3.3	Baikal_5600BP_5400BP	Asia_45000BP_200BP	HG_LakeBaikal_late
RISE507	River Kuyum	Russia	NorthAsia	Siberia_BronzeAge_Afanasievo	51.5	85.97	Allentoft_Nature_2015	5281	4873	5077	direct	XX	NA	NA	0.38	0.992	0	1.2.3.1.4	Steppe_5000BP_4300BP	Eurasia_5000BP_200BP	Nomad_Steppe_early
NEO68	Okunevo 5 and 7	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	56.438	74.907	thisStudy	4967	4830	4899	direct	XX	NA	NA	0.08	0.975	lowcov;lowGpAvg	NA	NA	NA	NA
NEO77	Okunevo 5 and 7	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	56.438	74.907	thisStudy	4846	4618	4732	direct	XY	Q1b	Q1b	0.17	0.979	contNuc_5pct;lowGpAvg	NA	NA	NA	NA
NEO79	Okunevo 5 and 7	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	56.438	74.907	thisStudy	4822	4439	4631	direct	XX	NA	NA	0.58	0.991	0	3.1.2.1.3.3	SteppeC_6700BP_4600BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO230	Ust'Belaya	Russia	NorthAsia	Siberia_BronzeAge	53	103.7	Sikora_Nature_2019	4971	4826	4899	direct	XX	NA	NA	0.52	0.993	0	3.1.5.1.1.5	Baikal_4800BP_4200BP	Asia_45000BP_200BP	HG_LakeBaikal_late
NEO232	Ust'Belaya	Russia	NorthAsia	Siberia_BronzeAge	53	103.7	Sikora_Nature_2019	4957	4648	4803	direct	XY	Q1b	Q1b1	1.12	0.995	0	3.1.5.1.1.7	Baikal_4800BP_4200BP	Asia_45000BP_200BP	HG_LakeBaikal_late
NEO231	Ust'Belaya	Russia	NorthAsia	Siberia_BronzeAge	53	103.7	Sikora_Nature_2019	4831	4575	4703	direct	XX	NA	NA	0.5	0.992	0	3.1.5.1.1.6	Baikal_4800BP_4200BP	Asia_45000BP_200BP	HG_LakeBaikal_late
NEO298	Ust'Belaya	Russia	NorthAsia	Siberia_BronzeAge	53	103.7	Sikora_Nature_2019	4802	4426	4614	direct	XX	NA	NA	1.87	0.996	0	3.1.5.1.1.8	Baikal_4800BP_4200BP	Asia_45000BP_200BP	HG_LakeBaikal_late
NEO80	Borovjanka XVII	Russia	NorthAsia	Siberia_BronzeAge	55.733	74.285	thisStudy	4966	4618	4792	direct	XX	NA	NA	0.49	0.99	0	3.1.2.1.3.4	SteppeC_6700BP_4600BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO65	Kostenkova Isbushka	Russia	NorthAsia	Siberia_BronzeAge	52.724	84.683	thisStudy	4953	4655	4804	direct	XY	C2	C2	1.43	0.994	0	3.1.2.1.2.1.4	SteppeCE_7000BP_3600BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE511	Middle Yenisei region, Afanasieva Gora	Russia	NorthAsia	Siberia_BronzeAge_Afanasievo	54.36	90.92	Allentoft_Nature_2015	4859	4629	4744	direct	XX	NA	NA	5.2	0.998	0	1.2.3.1.7	Steppe_5000BP_4300BP	Eurasia_5000BP_200BP	Nomad_Steppe_early
RISE509	Middle Yenisei region, Afanasieva Gora	Russia	NorthAsia	Siberia_BronzeAge_Afanasievo	54.36	90.92	Allentoft_Nature_2015	4837	4627	4732	direct	XX	NA	NA	4.53	0.998	0	1.2.3.1.5	Steppe_5000BP_4300BP	Eurasia_5000BP_200BP	Nomad_Steppe_early
RISE510	Middle Yenisei region, Afanasieva Gora	Russia	NorthAsia	Siberia_BronzeAge_Afanasievo	54.36	90.92	Allentoft_Nature_2015	4801	4418	4610	direct	XX	NA	NA	0.2	0.989	0	1.2.3.1.6	Steppe_5000BP_4300BP	Eurasia_5000BP_200BP	Nomad_Steppe_early
DA358	Kurma XI	Russia	NorthAsia	Siberia_BronzeAge_Glazkovo	53.18	106.96	Damgaard_Science_2018	4831	4588	4710	direct	XX	NA	NA	0.92	0.994	0	3.1.5.1.1.3	Baikal_4800BP_4200BP	Asia_45000BP_200BP	HG_LakeBaikal_late
DA360	Kurma XI	Russia	NorthAsia	Siberia_BronzeAge_Glazkovo	53.18	106.96	Damgaard_Science_2018	4829	4583	4706	direct	XX	NA	NA	0.31	0.99	0	3.1.5.1.1.4	Baikal_4800BP_4200BP	Asia_45000BP_200BP	HG_LakeBaikal_late
DA354	Kurma XI	Russia	NorthAsia	Siberia_BronzeAge_Glazkovo	53.18	106.96	Damgaard_Science_2018	4806	4445	4626	direct	XY	Q1b	Q1b1	0.22	0.987	0	3.1.5.1.1.2	Baikal_4800BP_4200BP	Asia_45000BP_200BP	HG_LakeBaikal_late
RISE675	Uybat V	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.71	90.36	Damgaard_Science_2018	4809	4300	4555	direct	XY	R1b	R1b1a1b1b	0.54	0.993	0	3.1.2.2.1.1.1	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE680	Uybat V	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.71	90.36	Damgaard_Science_2018	4850	3750	4300	context	XX	NA	NA	1.52	0.995	0	3.1.2.2.1.3	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE681	Uybat V	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.71	90.36	Damgaard_Science_2018	4850	3750	4300	context	XX	NA	NA	0.54	0.991	0	3.1.2.2.1.1.3	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE685	Uybat V	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.71	90.36	Damgaard_Science_2018	4850	3750	4300	context	XX	NA	NA	1.35	0.995	0	3.1.2.2.1.1.5	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE684	Uybat V	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.71	90.36	Damgaard_Science_2018	4414	4091	4253	direct	XX	NA	NA	0.54	0.992	0	3.1.2.2.1.1.4	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE683	Uybat V	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.71	90.36	Damgaard_Science_2018	4088	3865	3977	direct	XY	Q1a	Q1a2	2.05	0.993	0	3.1.2.2.1.3	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE677	Uybat III	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.71	90.36	Damgaard_Science_2018	4781	4183	4482	direct	XX	NA	NA	0.28	0.989	0	3.1.2.2.1.1.2	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE718	Syda 5, Tumen	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	54.37	91.51	Damgaard_Science_2018	4523	4298	4411	direct	XY	Q1b	Q1b1	0.83	0.994	0	3.1.2.2.1.1.6	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE719	Syda 5, Tumen	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	54.37	91.51	Damgaard_Science_2018	4850	3750	4300	context	XY	Q1b	Q1b1	0.64	0.994	0	3.1.2.2.1.1.7	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE667	Verkhni Askiz	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.16	90.21	Damgaard_Science_2018	4850	3750	4300	context	XX	NA	NA	0.21	0.987	0	3.1.2.2.2.3	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE671	Verkhni Askiz	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.16	90.21	Damgaard_Science_2018	4850	3750	4300	context	XX	NA	NA	0.33	0.99	0	3.1.2.2.2.4	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE672	Verkhni Askiz	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.16	90.21	Damgaard_Science_2018	4850	3750	4300	context	XY	Q1b	Q1b	1.29	0.995	0	3.1.2.2.2.5	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE673	Verkhni Askiz	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.16	90.21	Damgaard_Science_2018	4850	3750	4300	context	XY	Q1b	Q1b	0.13	0.984	1d_rel_RISE515	NA	NA	NA	NA
RISE515	Verkhni Askiz	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.16	90.21	Damgaard_Science_2018	4290	4095	4193	direct	XX	NA	NA	0.6	0.993	0	3.1.2.2.2.2	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE674	Verkhni Askiz	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.16	90.21	Damgaard_Science_2018	4231	3926	4079	direct	XY	Q1b	Q1b2	2.77	0.996	0	3.1.2.2.2.1	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE516	Verkhni Askiz	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.16	90.21	Damgaard_Science_2018	4151	3986	4069	direct	XX	NA	NA	0.96	0.993	1d_rel_RISE672	NA	NA	NA	NA
RISE670	Verkhni Askiz	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.16	90.21	Damgaard_Science_2018	4091	3835	3963	direct	XY	Q1b	Q1b1	0.7	0.993	0	3.1.2.2.2.1	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
DA337	Shamanka II	Russia	NorthAsia	Siberia_BronzeAge_Glazkovo	51.7	103.7	Damgaard_Science_2018	4412	4249	4331	direct	XY	Q1b	Q1b1	1.2	0.995	0	3.1.5.2.4	Baikal_4300BP_2800BP	Asia_45000BP_200BP	HG_LakeBaikal_late
DA338	Shamanka II	Russia	NorthAsia	Siberia_BronzeAge_Glazkovo	51.7	103.7	Damgaard_Science_2018	4450	3950	4200	context	XY	Q1b	Q1b1	0.45	0.991	1d_rel_DA336	NA	NA	NA	NA
DA336	Shamanka II	Russia	NorthAsia	Siberia_BronzeAge_Glazkovo	51.7	103.7	Damgaard_Science_2018	4450	3950	4200	context	XY	Q1b	Q1b1	0.71	0.994	0	3.1.5.2.3	Baikal_4300BP_2800BP	Asia_45000BP_200BP	HG_LakeBaikal_late
DA335	Shamanka II	Russia	NorthAsia	Siberia_BronzeAge_Glazkovo	51.7	103.7	Damgaard_Science_2018	4450	3950	4200	context	XY	Q1b	Q1b1	0.51	0.991	1d_rel_DA334	NA	NA	NA	NA
DA334	Shamanka II	Russia	NorthAsia	Siberia_BronzeAge_Glazkovo	51.7	103.7	Damgaard_Science_2018	4231	4011	4121	direct	XY	Q1b	Q1b1	0.55	0.993	0	3.1.5.2.1	Baikal_4300BP_2800BP	Asia_45000BP_200BP	HG_LakeBaikal_late
DA339	Shamanka II	Russia	NorthAsia	Siberia_BronzeAge_Glazkovo	51.7	103.7	Damgaard_Science_2018	4149	3930	4040	direct	XY	Q1b	Q1b1	0.32	0.99	0	3.1.5.2.1	Baikal_4300BP_2800BP	Asia_45000BP_200BP	HG_LakeBaikal_late
DA343	UID_1989.019	Russia	NorthAsia	Siberia_BronzeAge_Glazkovo	53.19	103.37	Damgaard_Nature_2018	4597	3726	4162	context	XY	Q1b	Q1b1	0.65	0.993	0	3.1.5.1.1.1	Baikal_4800BP_4200BP	Asia_45000BP_200BP	HG_LakeBaikal_late
DA353	UID_1989.029	Russia	NorthAsia	Siberia_BronzeAge_Glazkovo	53.19	103.37	Damgaard_Nature_2018	4597	3726	4162	context	XY	Q1b	Q1b1	0.18	0.984	0	3.1.5.1.2	Baikal_4800BP_4200BP	Asia_45000BP_200BP	HG_LakeBaikal_late
DA361	UID_1993.045	Russia	NorthAsia	Siberia_BronzeAge_Glazkovo	53.19	103.37	Damgaard_Nature_2018	4597	3726	4162	context	XY	Q1b	Q1b1	0.61	0.992	0	3.1.5.1.2	Baikal_4800BP_4200BP	Asia_45000BP_200BP	HG_LakeBaikal_late
DA356	UID_1994.048	Russia	NorthAsia	Siberia_BronzeAge_Glazkovo	53.19	103.37	Damgaard_Nature_2018	4597	3726	4162	context	XY	Q1b	Q1b1	0.44	0.991	0	3.1.5.2.5	Baikal_4300BP_2800BP	Asia_45000BP_200BP	HG_LakeBaikal_late
RISE664	Okunev Ulus	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.55	91.03	Damgaard_Science_2018	4409	4156	4283	direct	XY	Q1b	Q1b1	4.75	0.997	0	3.1.2.2.1.2	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
RISE662	Okunev Ulus	Russia	NorthAsia	Siberia_BronzeAge_Okunevo	53.55	91.03	Damgaard_Science_2018	4240	3899	4070	direct	XY	Q1b	Q1b1	0.62	0.993	0	3.1.2.2.1.2	Okunev_4500BP_4000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO921	Vengerovo-2	Russia	NorthAsia	Siberia_BronzeAge	55.707	76.783	thisStudy	4218	3977	4098	direct	XX	NA	NA	0.46	0.99	0	3.1.2.1.2.1.2	SteppeCE_7000BP_3600BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO910	Vengerovo-2	Russia	NorthAsia	Siberia_BronzeAge	55.707	76.783	thisStudy	3695	3495	3595	direct	XX	NA	NA	0.11	0.982	0	3.1.2.1.2.1.2	SteppeCE_7000BP_3600BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO76	Ostrov 2	Russia	NorthAsia	Siberia_BronzeAge	56.933	66.467	thisStudy	4154	3980	4067	direct	XX	NA	NA	0.04	0.968	contMT_5pct;lowcov;lowGpAvg	NA	NA	NA	NA
RISE505	Kytmanovo	Russia	NorthAsia	Siberia_BronzeAge_Andronovo	53.46	85.45	Allentoft_Nature_2015	3696	3576	3636	direct	XX	NA	NA	7.38	0.998	0	1.2.2.2.1.1.10	Steppe_4000BP_2500BP	Eurasia_5000BP_200BP	Nomad_Steppe_early
RISE503	Kytmanovo	Russia	NorthAsia	Siberia_BronzeAge_Andronovo	53.46	85.45	Allentoft_Nature_2015	3677	3461	3569	direct	XX	NA	NA	0.71	0.995	0	1.2.2.2.1.1.9	Steppe_4000BP_2500BP	Eurasia_5000BP_200BP	Nomad_Steppe_early
RISE500	Kytmanovo	Russia	NorthAsia	Siberia_BronzeAge_Andronovo	53.46	85.45	Allentoft_Nature_2015	3650	3450	3550	context	XX	NA	NA	1.42	0.996	0	1.2.2.2.1.1.8	Steppe_4000BP_2500BP	Eurasia_5000BP_200BP	Nomad_Steppe_early
RISE512	Kytmanovo	Russia	NorthAsia	Siberia_BronzeAge_Andronovo	53.46	85.45	Allentoft_Nature_2015	3396	3248	3322	direct	XY	R1a	R1a1a1b	0.25	0.988	0	3.1.2.1.1.1.8	SteppeC_8300BP_7000BP	Asia_45000BP_200BP	HG_Siberia_ForestSteppe
NEO81	Borovjanka XVII	Russia	NorthAsia	Siberia_BronzeAge	55.733	74.285	thisStudy	3373	3221	3297	direct	XY	R1a	R1a	0.1	0.981	lowcov	NA	NA	NA	NA
RISE493	Sabinka 2	Russia	NorthAsia	Siberia_BronzeAge_Karasuk	53.15	91.05	Allentoft_Nature_2015	3481	3377	3429	direct	XY	Q1a	Q1a2	6.45	0.997	0	3.1.1.1.4.4	Steppe_3500BP_1300BP	Asia_45000BP_200BP	Nomad_Steppe_lateA
RISE494	Sabinka 2	Russia	NorthAsia	Siberia_BronzeAge_Karasuk	53.15	91.05	Allentoft_Nature_2015	3366	3218	3292	direct	XY	R1a	R1a	0.23	0.989	0	1.2.2.2.2.2.1	SteppeE_3200BP_2800BP	Eurasia_5000BP_200BP	Nomad_Steppe_early
RISE502	Bystrovka	Russia	NorthAsia	Siberia_BronzeAge_Karasuk	51.91	88.57	Allentoft_Nature_2015	3446	3256	3351	direct	XX	NA	NA	1.14	0.995	0	3.1.1.1.4.2	Steppe_3500BP_1300BP	Asia_45000BP_200BP	Nomad_Steppe_lateA
RISE499	Bystrovka	Russia	NorthAsia	Siberia_BronzeAge_Karasuk	51.91	88.57	Allentoft_Nature_2015	3350	2850	3100	context	XX	NA	NA	1.27	0.994	0	1.2.2.2.2.2.3	SteppeE_3200BP_2800BP	Eurasia_5000BP_200BP	Nomad_Steppe_early
RISE496	Arban 1	Russia	NorthAsia	Siberia_BronzeAge_Karasuk	52.95	90.19	Allentoft_Nature_2015	3364	3211	3288	direct	XX	NA	NA	2.39	0.996	0	1.2.2.2.2.2.1	SteppeE_3200BP_2800BP	Eurasia_5000BP_200BP	Nomad_Steppe_early
RISE495	Arban 1	Russia	NorthAsia	Siberia_BronzeAge_Karasuk	52.95	90.19	Allentoft_Nature_2015	3350	2850	3100	context	XY	R1a	R1a1a1b2	3.49	0.997	0	3.1.1.1.4.2	Steppe_3500BP_1300BP	Asia_45000BP_200BP	Nomad_Steppe_lateA
RISE497	Arban 1	Russia	NorthAsia	Siberia_BronzeAge_Karasuk	52.95	90.19	Allentoft_Nature_2015	3350	2850	3100	context	XX	NA	NA	6.97	0.998	0	3.1.5.2.2	Baikal_4300BP_2800BP	Asia_45000BP_200BP	HG_LakeBaikal_late
M9984	Ol'skaya	Russia	NorthAsia	Siberia_BronzeAge_Tokarev	59.6	151	Sikora_Nature_2019	3213	2927	3070	direct	XX	NA	NA	1.34	0.991	0	3.1.3.3.2	SiberiaNE_3000BP	Asia_45000BP_200BP	HG_SiberiaNE
M0831	Ol'skaya	Russia	NorthAsia	Siberia_BronzeAge_Tokarev	59.6	151	Sikora_Nature_2019	3250	2850	3050	context	XX	NA	NA	0.93	0.995	0	3.1.3.3.2	SiberiaNE_3000BP	Asia_45000BP_200BP	HG_SiberiaNE
RISE554	Afontova Gora	Russia	NorthAsia	Siberia_BronzeAge	56.02	92.87	Allentoft_Nature_2015	2955	2794	2875	direct	XY	N1	N1	0.18	0.983	dup_NEO70	NA	NA	NA	NA
NEO70	Bazaiha	Russia	NorthAsia	Siberia_BronzeAge	55.956	92.791	thisStudy	2775	2728	2752	direct	XY	N1	N1	3.44	0.994	0	3.1.5.2.2	Baikal_4300BP_2800BP	Asia_45000BP_200BP	HG_LakeBaikal_late
DA2	Grishkin Log 1	Russia	NorthAsia	Siberia_IronAge_Tagar	54.68	90.85	Damgaard_Nature_2018	2848	2785	2817	direct	XY	R1a	R1a1a1b2	1.1	0.995	0	1.2.2.2.2.2.2	SteppeE_3200BP_2800BP	Eurasia_5000BP_200BP	Nomad_Steppe_early
DA3	Grishkin Log 1	Russia	NorthAsia	Siberia_IronAge_Tagar	54.68	90.85	Damgaard_Nature_2018	2848	2785	2817	context	XX	NA	NA	0.57	0.995	0	1.2.2.2.2.1.2	SteppeE_3200BP_2800BP	Eurasia_5000BP_200BP	Nomad_Steppe_early
DA4	Grishkin Log 1	Russia	NorthAsia	Siberia_IronAge_Tagar	54.68	90.85	Damgaard_Nature_2018	2848	2785	2817	context	XY	Q1b	Q1b2	0.78	0.995	0	1.2.2.2.2.1.1	SteppeE_3200BP_2800BP	Eurasia_5000BP_200BP	Nomad_Steppe_early
